id,Reviews
9231,跑分评测：34万＋。画面品质：很清晰。外形外观：红色总是最经典。包装保护：老样子还可以。运行速度：很快稍微有一点卡顿。游戏效果：还不错。买了第二台拯救者，不想脱坑了，那就这样吧
9232,电脑拿到的时候惊艳了，无边框的特别好看，**电脑质量挺强的，世界品牌。电脑相当不错，比想象中的要小，电脑包刚好放下，挺不错的，系统正在发掘中，**品质坚如磐石。按键红色的，也特别好看。玩LOL无压力。喜欢的可以入手。真心不错！
9233,包装保护：保护的挺好的 毕竟**快递。外形外观：很帅 不过这还得看个人审美。画面品质：144hz的电竞屏就是爽 丝滑流畅 。跑分评测：34w 跑分正常。运行速度：刺客信条奥德赛最高画质流畅运行。游戏效果：大型单机高画质没压力
9234,电脑很不错，配置很高，用了一段时间来评论，买来画图的，闲暇时间玩玩英雄联盟完全没有问题，内存的话不够用可以加装个内存条，先用着吧，以后再说，外观也很酷炫，总之一切非常满意，好评
9235,打个cf掉到50多贞  醉了，更别说吃鸡了！！！
9236,包装保护：异地送过来的，一个大大的箱子，原包装很大。气，内部海绵填充的很严实，相信除非太暴力，应该都是。没问题的。。外形外观：外形很帅，主要还是看外形入的，尤其是A面的Y字，当然能调光就更好了，不过白光也是很帅的。。跑分评测：娱乐大师33W分，平均水平吧。。。游戏效果：I5-9300，1660显卡，16G内存，1T固态，运行一般游戏全特效无压力
9237,外观很精致很漂亮，键盘的光真的好看的不要不要的，而且内置音效调节器可以自己手动调节，鲁大师跑了几次，每次都25w左右。秒开机，用着不卡，总体满意。
9238,昨天才买了今天就降了600块，有点太坑了吧
9239,电脑真的很不错，运行流畅，开机最多六秒就打开了，非常不错的一次网购体验，联网后电脑自动激活，操作非常简单，现在正在下载GTA5，待会用完，过几天再来追评一波，总之，总体感觉非常的不错，非常喜欢。。画面品质：画面很清晰，很好
9240,笔记本外观犀利 之前一直在关注**的游戏本 中午拔草了 开机速度快 一般游戏毫无压力 手动调节风扇转速 散热杠杠滴 红色键盘灯非常骚气 物超所值！！
9241,差评这款本本没有网站借口，还要买什么转换器，怪自己买的时候没看清，唉
9242,机器性能超级棒，玩DOTA2高画质非常流畅；。外观炫酷大方，LOGO超帅；。键盘按起来很舒服；。散热性能可以的，插电挂机12小时触摸板处也不烫手腕；。音响效果听起来也还不错呢，总之，好评，好好用看后期表现啦O(&cap;_&cap;)O
9243,性价比很高的游戏本，屏幕刷新率高，玩游戏舒服，大家都很喜欢，处理器高，显卡好，固态快，键盘漂亮
9244,差评，才用了几次，莫名其妙键盘就坏了，真是醉了，发烫，整天风扇就吹吹吹，还是在没有打游戏的情况下，还有，其他**还送东西，这个，就一台电脑，哎，不值
9245,外形外观：外环好看，看着简单大气！拯救者信仰灯非常好。包装保护：包装完美，没有一点损坏。跑分评测：鲁大师跑分33万多，。运行速度：开机7秒，玩游戏不卡。游戏效果：玩吃鸡开高画质完全无压力，
9246,外观漂亮，屏幕色彩丰富，分辨力清晰，运行流畅，处理视频照片及佳，尤其是键盘灯太炫酷了，外壳结实。完美火红版
9247,我觉得不行  经常卡死机  很难受
9248,包装保护：包装很严实，泡沫板完好。外形外观：机子外形低调稳重。画面品质：看视频色彩鲜艳，运行速度很快，值得上手，我用来办公，也不错，看了好久了。
9249,特别不满意的一次购物，不是黑屏就是卡机
9250,**的速度就是快！完美！开机有人工语音指导，高级，朋友赞不绝口！！！！！品质特好，看边框，非常好，玩了两局穿越。流畅，毫无压力！是win10系统！相信**！话不多说，看视频！
9251,宝贝到的很快，开箱的时候看得出质地很好，打开后大屏和后面的logo很好看，摸起来很舒服???
9252,哎，一开机风扇声音太大了，不知道是啥原因
9253,**我一直都比较喜欢，这款电脑性价比蛮高的，外观比较时尚，整体看着相当大气，质感不错。玩游戏一点都不卡，速度可以 很流畅，画质也很好！键盘一直在变色，安装也简单，语音提示很好，特别方便。**超级快，放音乐音质特别好，用了几天，感觉电脑很好 ，速度也很快，没有卡顿，非常攒劲
9254,包装保护：外包装就一个塑料袋 原包装 送到有点破损 但是无伤大雅吧。外形外观：产品外观还是非常的不错的 独特的奔驰logo 外观看上去也非常的炫酷。画面品质：画面144hx的屏幕我就不说了 高色域 电脑用着真的舒服。跑分评测：跑分第一次35w左右吧 娱乐大事看看就行。运行速度：运行速度真的杠杠的，速度非常快，游戏运行也流畅。游戏效果：基本上高开没什么问题，非常满意！
9255,外观漂亮，屏幕色彩丰富，分辩力清晣，运行流畅，处理视频照片及佳，尤其是键盘灯太炫酷了，外壳结实。
9256,很失败 的一次购物 什么都没有 简直不可描述
9257,包装保护：包装特别好，到手的时候我特别开心，快件被保护得特别好。外形外观：外形特别好看，摸起来特别舒服，键盘背光灯特别酷，我特别喜欢。画面品质：屏幕特别清晰，看大片高级享受，因为我不打游戏所以不知道卡不卡，但是我就是觉得特别好。跑分评测：到手鲁大师跑分还不错，达到了应该有的水平，散热测试的时候键盘只是一点点发热，简直太棒了。运行速度：运行流畅，速度极佳，反正我就是很满意很满意。游戏效果：哦豁我不打游戏所以我不清楚，但是这个整体给我的感觉都很不错，所以打游戏应该也不差叭，对于这个机器，我就是爱了爱了
9258,包装保护：非常到位毫无破损。外形外观：非常低调而且酷炫。画面品质：开机6秒，极速。跑分评测：大概36万分。运行速度：非常快。游戏效果：很满意的一次购物，我的下载速度达到了100**每秒
9259,一星给**。14号才买。16号就开始变相降价50。佩服佩服。
9260,电脑很不错，配置很高，用了一段时间来评论，买来;画图的，闲暇时间玩玩英雄联盟完全没有问题  内存的话不够用可以加装个内存条，先用着吧  以后再说  ，外观也很酷炫，总之一切非常满意，好评
9261,接通电源玩游戏电池还耗电，垃圾的没办法
9262,外形外观：炫酷144Hz电竞屏。运行速度：16g内存，运行速度快到飞起。游戏效果：gtx1650显卡，什么游戏都能玩。电脑性能简直好到爆，什么游戏都能玩，画质开到中等偏高都没问题，散热性强
9263,很好的一台电脑，本来是工作用来买的 ，没想到特别流畅，性价比特别高，推荐购买，还有散热，跑分高，很不错！外观也非常棒在宿舍也很方便 电脑配置好 快递也很给力 性价比也很高 这本本极致性能发挥很不错了什么游戏基本上都可以玩 反正就是很好用
9264,性能、流程、画面没得说！值得拥有！特别?很舒服，能配点配件就更完美啦！
9265,电脑真垃圾，玩个游戏动不动就死机
9266,电脑很不错，相信**的品质，用了一下，性能一流，开机9秒，功能很丰富，客服很耐心，态度很好，赞！！以后电脑配件和笔记本还是选**，值得信赖！总之非常满意！！
9267,坠机堡垒名不虚传 慎重 慎重 再慎重
9268,火速到货了，帮朋友买的，高大上，反应很好，强大，大品牌质量保障，完美服务，享受消费过程，谢谢
9269,机器外观超赞，256固态硬板10秒启动不卡壳，游戏办公两不误，正版Win10人性化导航启动新机，小白也能顺手拈来。这两天办公休闲都用它确实挺舒服的，而且它的数字键盘区也特别人性化，数字输入更加方便，窄边屏幕看电影超级赞
9270,首先表示****确实很快，犹豫半天晚上下单后第二天一早就到了，还是赞一个??。迫不及待打开包装观察一下没啥颠簸破损，很喜欢这种外观，机型图各路网友一大把大家也可以看到。配置也确实不错，价格比预算还低hhh，用来小玩几个游戏还不错，外加平时工作软件用已经很够了。个人选择无机械的也是因为装的东西相对较少，不行以后加装，拿到手还是有四百多g可用（还是够现在&hellip;&hellip;），ips屏的特点不过多阐述，后口风扇出风也算是散热的一个优点吧，推荐给预算七八千的小伙伴，毕竟最近活动摆在这里，可以入手的。
9271,连个电脑袋都不送真是不咋地好歹也是买了7000块钱的东西
9272,包装很完美，里面的电脑保护很好。激活系统很方便，很人性化。现在的东西都越来越人性化。很小白。我玩穿越火线这款经典游戏稳定200帧，守望先锋高特效也非常流畅，游戏性能很不错 。我很喜欢，很相信**品质，**品质坚如磐石。上一台电脑是**的用了7年，这一台可以用多就呢?哈哈哈哈哈哈
9273,机器收到，物流很准时送到货，**G3外观大气，采用的双风扇，最好用的是还有一键强降温，设计的非常贴心，相信**是最棒的
