,id,text,pos
1718,1718,笔记本电脑的运行很快，成色也不错，老客户了，再次购买，店家的服务也非常满意，以后有需要了还会考虑。,"[(6, 7, 'A', '硬件&性能'), (8, 9, 'O', '硬件&性能'), (11, 12, 'A', '外观'), (14, 15, 'O', '外观'), (27, 31, 'A', '服务'), (33, 36, 'O', '服务')]"
1719,1719,电脑特别好用啊，画质清晰，性能强悍，打起来游戏特别吊，我认为我使用这台电脑可以上个高分。牛逼。满意，好评吧。,"[(2, 5, 'O', '整体'), (8, 9, 'A', '硬件&性能'), (10, 11, 'O', '硬件&性能'), (13, 14, 'A', '硬件&性能'), (15, 16, 'O', '硬件&性能'), (21, 22, 'A', '使用场景'), (23, 25, 'O', '使用场景'), (47, 48, 'O', '整体'), (50, 51, 'O', '整体')]"
1720,1720,不卡，没错也大，屏幕清晰。对我来说足够了,"[(0, 1, 'O', '硬件&性能'), (8, 9, 'A', '硬件&性能'), (10, 11, 'O', '硬件&性能')]"
1721,1721,质量就那么回事，连个电脑包也不送,"[(0, 1, 'A', '整体')]"
1722,1722,质量不错，运行速度快，好评,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (5, 8, 'A', '硬件&性能'), (9, 9, 'O', '硬件&性能'), (11, 12, 'O', '整体')]"
1723,1723,看个优酷就这样，卡的一塌糊涂！,"[(8, 13, 'O', '硬件&性能')]"
1724,1724,物流很快，赞赞赞赞赞赞赞赞赞赞赞赞,"[(0, 1, 'A', '物流'), (2, 3, 'O', '物流')]"
1725,1725,屏幕还有裂缝哎,"[(0, 1, 'A', '硬件&性能')]"
1726,1726,客服是真的菜。。压根就不会理你。电脑还行,"[(0, 1, 'A', '服务'), (3, 5, 'O', '服务'), (18, 19, 'O', '整体')]"
1727,1727,电脑收到了，质量很好，款式很漂亮很喜欢，上网不卡很快，满意,"[(6, 7, 'A', '整体'), (8, 9, 'O', '整体'), (11, 12, 'A', '外观'), (13, 15, 'O', '外观'), (16, 18, 'O', '外观'), (20, 21, 'A', '使用场景'), (22, 23, 'O', '使用场景'), (24, 25, 'O', '使用场景'), (27, 28, 'O', '整体')]"
1728,1728,11月3号买的，查询到保日期是10月18日，很奇怪！还有这个价保就7天，今天刚好过7天，马上就大降价，**太不厚道了,"[(47, 49, 'O', '价格')]"
1729,1729,电脑收到了，超薄而且画面很清晰，玩游戏一点也不卡,"[(6, 7, 'O', '外观'), (10, 11, 'A', '硬件&性能'), (12, 14, 'O', '硬件&性能'), (16, 18, 'A', '使用场景'), (19, 23, 'O', '使用场景')]"
1730,1730,喜欢，这个型号女生适用，操作起来流畅,"[(0, 1, 'O', '整体'), (12, 13, 'A', '使用场景'), (16, 17, 'O', '使用场景')]"
1731,1731,宝贝很好,"[(2, 3, 'O', '整体')]"
1732,1732,试用了一下，还不错，画面感强，比较轻盈,"[(6, 8, 'O', '整体'), (10, 12, 'A', '硬件&性能'), (13, 13, 'O', '硬件&性能'), (15, 18, 'O', '外观')]"
1733,1733,**的东西简直不能买。刚到手几天六一九九九降了贰佰~当时还是秒杀买的，**秒杀简直**,[]
1734,1734,还好吧，不过风扇声有点大！先用着看看！,"[(0, 1, 'O', '整体'), (6, 8, 'A', '硬件&性能'), (9, 11, 'O', '硬件&性能')]"
1735,1735,还不错就是续航差，硬盘太小了,"[(0, 2, 'O', '整体'), (5, 6, 'A', '硬件&性能'), (7, 7, 'O', '硬件&性能'), (9, 10, 'A', '硬件&性能'), (11, 13, 'O', '硬件&性能')]"
1736,1736,货到了，质量杠杠的，立马拆开用了，颜色也好看，喜欢,"[(4, 5, 'A', '整体'), (6, 8, 'O', '整体'), (17, 18, 'A', '外观'), (20, 21, 'O', '外观'), (23, 24, 'O', '整体')]"
1737,1737,拿回来就迫不及待的打开试用了  外观真是漂亮  运行不卡顿  画面清晰  觉得买的太值了,"[(16, 17, 'A', '外观'), (18, 21, 'O', '外观'), (24, 25, 'A', '硬件&性能'), (26, 28, 'O', '硬件&性能'), (31, 32, 'A', '硬件&性能'), (33, 34, 'O', '硬件&性能'), (41, 43, 'O', '价格')]"
1738,1738,宝贝收到了，上网速度很快，非常满意推荐购买,"[(6, 9, 'A', '使用场景'), (10, 11, 'O', '使用场景'), (13, 16, 'O', '整体')]"
1739,1739,谁要？刚到手，转给他！直接用不了这个破系统！,[]
1740,1740,感觉非常不满意，明明说好的赠送一条HDMI转接线又不送，发票也不开！！,"[(2, 6, 'O', '整体'), (21, 23, 'A', '硬件&性能'), (25, 26, 'O', '硬件&性能')]"
1741,1741,良心的产品，质量不错，支持国货！,"[(0, 1, 'O', '整体'), (6, 7, 'A', '整体'), (8, 9, 'O', '整体')]"
1742,1742,电脑总体来说很不错，满足我的需求，外观也好看，游戏工作都可以满足！,"[(6, 8, 'O', '整体'), (17, 18, 'A', '外观'), (20, 21, 'O', '外观'), (23, 26, 'A', '使用场景'), (28, 31, 'O', '使用场景')]"
1743,1743,快递完好,"[(0, 1, 'A', '物流'), (2, 3, 'O', '物流')]"
1744,1744,一天一个价格！！！,"[(4, 5, 'A', '价格')]"
1745,1745,期待已久的宝贝终于收到了，各项性能指标都杠杠滴！开机速度也很快，好东西。,"[(15, 18, 'A', '硬件&性能'), (20, 22, 'O', '硬件&性能'), (24, 27, 'A', '硬件&性能'), (29, 30, 'O', '硬件&性能')]"
1746,1746,刚下单，就降价五百。。。。**真是坑，呵呵,"[(5, 6, 'O', '价格')]"
1747,1747,质量很好，键盘手感不错，玩游戏很爽,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (5, 8, 'A', '外观'), (9, 10, 'O', '外观'), (12, 14, 'A', '使用场景'), (15, 16, 'O', '使用场景')]"
1748,1748,质量很好，非常不错，发货也快！！,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (5, 8, 'O', '整体'), (10, 11, 'A', '物流'), (12, 13, 'O', '物流')]"
1749,1749,包装相当简单，没有什么防撕胶布之类，随便掉包谁也不知道。问了客服，就叫你去售后检测，谁买新的东西就要去检测的,"[(0, 1, 'A', '包装'), (2, 5, 'O', '包装')]"
1750,1750,机子价位合适，性能也可以，总体来说用的还不错,"[(2, 3, 'A', '价格'), (4, 5, 'O', '价格'), (7, 8, 'A', '硬件&性能'), (10, 11, 'O', '硬件&性能'), (19, 21, 'O', '整体')]"
1751,1751,不错哦！朋友推荐的，物廉价美,"[(0, 1, 'O', '整体'), (10, 13, 'O', '价格')]"
1752,1752,收到质量很好，一点都不卡，超薄的外观好看，好喜欢,"[(2, 3, 'A', '整体'), (4, 5, 'O', '整体'), (7, 11, 'O', '硬件&性能'), (13, 14, 'O', '外观'), (16, 17, 'A', '外观'), (18, 19, 'O', '外观'), (21, 23, 'O', '整体')]"
1753,1753,电脑收到了😁  好喜欢的黑色 大气！！  超喜欢😍,"[(8, 10, 'O', '整体'), (15, 16, 'O', '外观'), (21, 23, 'O', '整体')]"
1754,1754,质量非常好，携带方便，网速快，外观精致，很喜欢。,"[(0, 1, 'A', '整体'), (2, 4, 'O', '整体'), (6, 7, 'A', '外观'), (8, 9, 'O', '外观'), (11, 12, 'A', '硬件&性能'), (13, 13, 'O', '硬件&性能'), (15, 16, 'A', '外观'), (17, 18, 'O', '外观'), (20, 22, 'O', '整体')]"
1755,1755,很好，很不错,"[(0, 1, 'O', '整体'), (3, 5, 'O', '整体')]"
1756,1756,电脑性能挺好，显卡效果佳，外观大方，总体说不错&amp;#39;,"[(2, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (7, 10, 'A', '硬件&性能'), (11, 11, 'O', '硬件&性能'), (13, 14, 'A', '外观'), (15, 16, 'O', '外观'), (21, 22, 'O', '整体')]"
1757,1757,电脑超薄轻巧，携带方便，功能齐全，屏幕清晰，运行快，值得拥有。,"[(2, 5, 'O', '外观'), (7, 8, 'A', '外观'), (9, 10, 'O', '外观'), (12, 13, 'A', '整体'), (14, 15, 'O', '整体'), (17, 18, 'A', '硬件&性能'), (19, 20, 'O', '硬件&性能'), (22, 23, 'A', '硬件&性能'), (24, 24, 'O', '硬件&性能')]"
1758,1758,电脑性能：运行速度很快，不卡顿 显卡效果：显示清晰 外观材质：颜色很喜欢 其他特色：性价比很高，推荐推荐 ,"[(5, 8, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (12, 14, 'O', '硬件&性能'), (21, 22, 'A', '硬件&性能'), (23, 24, 'O', '硬件&性能'), (31, 32, 'A', '外观'), (33, 35, 'O', '外观'), (42, 44, 'A', '价格'), (45, 46, 'O', '价格')]"
1759,1759,好评，散热和性能都很赞,"[(0, 1, 'O', '整体'), (3, 4, 'A', '硬件&性能'), (6, 7, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能')]"
1760,1760,第一次��招，系统坏，第二次经过8天时间，换货，到手妥妥的了。,"[(7, 8, 'A', '软件&性能')]"
1761,1761,收到本本了，非常喜欢，很好用，开机很快，很顺畅，赞一个,"[(6, 9, 'O', '整体'), (11, 13, 'O', '整体'), (15, 16, 'A', '硬件&性能'), (17, 18, 'O', '硬件&性能'), (20, 22, 'O', '硬件&性能')]"
1762,1762,色彩艳丽，美观大方，外观华丽，质优价廉.非常满意的一次购物.电脑的启动速度很快，配置检测符合标准.,"[(0, 1, 'A', '外观'), (2, 3, 'O', '外观'), (5, 8, 'O', '外观'), (10, 11, 'A', '外观'), (12, 13, 'O', '外观'), (15, 18, 'O', '价格'), (33, 36, 'A', '硬件&性能'), (37, 38, 'O', '硬件&性能'), (40, 43, 'A', '硬件&性能'), (44, 47, 'O', '硬件&性能')]"
1763,1763,用着不错，挺流畅的，外观非常满意，性价比挺高的,"[(2, 3, 'O', '整体'), (5, 8, 'O', '硬件&性能'), (10, 11, 'A', '外观'), (12, 15, 'O', '外观'), (17, 19, 'A', '价格'), (20, 22, 'O', '价格')]"
1764,1764,电脑用着可以，反应灵敏，朋友买了一台用着好才介绍来买的，不错没让我失望。,"[(4, 5, 'O', '整体'), (7, 8, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (20, 20, 'O', '整体'), (28, 29, 'O', '整体')]"
1765,1765,笔记本电脑的外观质量挺漂亮，开机无卡顿，运行速度挺快的，图像显示清晰，机身薄，携带方便。,"[(6, 9, 'A', '外观'), (10, 12, 'O', '外观'), (14, 15, 'A', '硬件&性能'), (16, 18, 'O', '硬件&性能'), (20, 23, 'A', '硬件&性能'), (24, 26, 'O', '硬件&性能'), (28, 31, 'A', '硬件&性能'), (32, 33, 'O', '硬件&性能'), (35, 36, 'A', '外观'), (37, 37, 'O', '外观'), (39, 40, 'A', '外观'), (41, 42, 'O', '外观')]"
1766,1766,电脑速度真快，材质优先，护眼模式化，电脑外观独特特别精致物美价廉最满意的一次购物,"[(2, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (7, 8, 'A', '外观'), (9, 10, 'O', '外观'), (20, 21, 'A', '外观'), (22, 23, 'O', '外观'), (24, 27, 'O', '外观'), (28, 31, 'O', '价格')]"
1767,1767,正品，这次选择是对的，挑那么久值得,"[(0, 1, 'O', '真伪')]"
1768,1768,质量不错很好用,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (4, 6, 'O', '整体')]"
1769,1769,**电脑就是漂亮，很轻薄！使用起来很顺畅，不卡顿，平面也很清晰，彻底爱了很赞哦！,"[(6, 7, 'O', '外观'), (9, 11, 'O', '外观'), (17, 19, 'O', '硬件&性能'), (21, 23, 'O', '硬件&性能'), (25, 26, 'A', '硬件&性能'), (28, 30, 'O', '硬件&性能'), (36, 37, 'O', '整体')]"
1770,1770,没有赠品，连鼠标都没有。包装也十分简单。为什么别人家有赠品？,"[(6, 7, 'A', '硬件&性能'), (12, 13, 'A', '包装'), (15, 18, 'O', '包装')]"
1771,1771,不回消息,[]
1772,1772,电脑性能：运行速度很快 显卡效果：画面很清晰 外观材质：款式好看 ,"[(5, 8, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (17, 18, 'A', '硬件&性能'), (19, 21, 'O', '硬件&性能'), (28, 29, 'A', '外观'), (30, 31, 'O', '外观')]"
1773,1773,还可以，就是比较重，新利器电池大概能用4个小时左右。,"[(0, 2, 'O', '整体'), (6, 8, 'O', '外观'), (13, 14, 'A', '硬件&性能')]"
1774,1774,外观材质：材质好，显卡效果好，性价比很高，清晰度很好，值得拥有，好评 ,"[(5, 6, 'A', '外观'), (7, 7, 'O', '外观'), (9, 12, 'A', '硬件&性能'), (13, 13, 'O', '硬件&性能'), (15, 17, 'A', '价格'), (18, 19, 'O', '价格'), (21, 23, 'A', '硬件&性能'), (24, 25, 'O', '硬件&性能'), (32, 33, 'O', '整体')]"
1775,1775,非常好，服务也到位，售后积极,"[(0, 2, 'O', '整体'), (4, 5, 'A', '服务'), (7, 8, 'O', '服务'), (10, 11, 'A', '服务'), (12, 13, 'O', '服务')]"
1776,1776,帮侄子买的，用了几次网速都不错，质量还不错,"[(10, 11, 'A', '硬件&性能'), (13, 14, 'O', '硬件&性能'), (16, 17, 'A', '整体'), (18, 20, 'O', '整体')]"
1777,1777,硬盘小，最好p外加,"[(0, 1, 'A', '硬件&性能'), (2, 2, 'O', '硬件&性能')]"
1778,1778,没有网口，玩游戏怎么办,"[(0, 3, 'O', '硬件&性能'), (5, 7, 'A', '使用场景'), (8, 10, 'O', '使用场景')]"
1779,1779,电脑收到了，性能非常好，外观也好看,"[(6, 7, 'A', '硬件&性能'), (8, 10, 'O', '硬件&性能'), (12, 13, 'A', '外观'), (15, 16, 'O', '外观')]"
1780,1780,物流很快，包装很严实电脑没有受损，拿回来就试了下，很流畅，性能很好,"[(0, 1, 'A', '物流'), (2, 3, 'O', '物流'), (5, 6, 'A', '包装'), (7, 9, 'O', '包装'), (12, 15, 'O', '包装'), (25, 27, 'O', '硬件&性能'), (29, 30, 'A', '硬件&性能'), (31, 32, 'O', '硬件&性能')]"
1781,1781,手滑买后后悔！分辨率太低！应该买Pro的轻薄款,"[(7, 9, 'A', '硬件&性能'), (10, 11, 'O', '硬件&性能')]"
1782,1782,游戏很流畅，散热也不错，客户态度也很好，还能说啥？？？,"[(0, 1, 'A', '使用场景'), (2, 4, 'O', '使用场景'), (6, 7, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (12, 15, 'A', '服务'), (17, 18, 'O', '服务')]"
1783,1783,风扇声音不是一般的大，莫名其妙的就响起来了，真是受不了啊，有意向买的朋友请慎重,"[(0, 3, 'A', '硬件&性能'), (4, 9, 'O', '硬件&性能'), (17, 19, 'O', '硬件&性能')]"
1784,1784,挺好的。先用，再用几天追评。,"[(0, 2, 'O', '整体')]"
1785,1785,丢件！处理服务态度怠慢！差,"[(3, 8, 'A', '服务'), (9, 10, 'O', '服务'), (12, 12, 'O', '整体')]"
1786,1786,外观很好看运行速度很快，就是第一次开机是启动较慢总体来说很好。,"[(0, 1, 'A', '外观'), (2, 4, 'O', '外观'), (5, 8, 'A', '硬件&性能'), (9, 10, 'O', '硬件&性能'), (20, 21, 'A', '硬件&性能'), (22, 23, 'O', '硬件&性能'), (28, 29, 'O', '整体')]"
1787,1787,电脑蛮不错的，运行速度快。价格太实惠了。完美,"[(2, 5, 'O', '整体'), (7, 10, 'A', '硬件&性能'), (11, 11, 'O', '硬件&性能'), (13, 14, 'A', '价格'), (15, 17, 'O', '价格'), (20, 21, 'O', '整体')]"
1788,1788,没有想象中的那么好。。老是掉网，有卡顿,"[(0, 8, 'O', '整体'), (11, 14, 'O', '硬件&性能'), (16, 18, 'O', '硬件&性能')]"
1789,1789,东西收到了，物流很快，很好用，内存够大，打网页，打游戏一点也不卡，价格也不贵，值得购买,"[(6, 7, 'A', '物流'), (8, 9, 'O', '物流'), (11, 13, 'O', '整体'), (15, 16, 'A', '硬件&性能'), (17, 18, 'O', '硬件&性能'), (20, 22, 'A', '使用场景'), (24, 26, 'A', '使用场景'), (27, 31, 'O', '使用场景'), (33, 34, 'A', '价格'), (36, 37, 'O', '价格')]"
1790,1790,电脑性能不错，玩游戏特别流畅无卡顿，挺喜欢的,"[(2, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (7, 9, 'A', '使用场景'), (10, 16, 'O', '使用场景'), (18, 21, 'O', '整体')]"
1791,1791,上网WIFI老是掉线啊，，，，，，，试了很多次，****技术也试了，，就是上不了啊,"[(0, 1, 'A', '使用场景'), (6, 9, 'O', '使用场景')]"
1792,1792,买给小孩学学基础的电脑操作，机子成色还可以，用作学习机够了,"[(16, 17, 'A', '外观'), (18, 20, 'O', '外观')]"
1793,1793,包装有点简单,"[(0, 1, 'A', '包装'), (2, 5, 'O', '包装')]"
1794,1794,质量很好  运行速度快不卡顿  卖家包装细心外包装无破损,"[(0, 1, 'A', '整体'), (2, 3, 'O', '整体'), (6, 9, 'A', '硬件&性能'), (10, 10, 'O', '硬件&性能'), (11, 13, 'O', '硬件&性能'), (18, 19, 'A', '包装'), (20, 21, 'O', '包装'), (22, 24, 'A', '包装'), (25, 27, 'O', '包装')]"
1795,1795,电脑运行流畅，内存大。性价比挺好,"[(2, 3, 'A', '硬件&性能'), (4, 5, 'O', '硬件&性能'), (7, 8, 'A', '硬件&性能'), (9, 9, 'O', '硬件&性能'), (11, 13, 'A', '价格'), (14, 15, 'O', '价格')]"
1796,1796,垃圾中的垃圾买回来就待机死机,"[(0, 1, 'O', '整体'), (4, 5, 'O', '整体'), (12, 13, 'O', '硬件&性能')]"
1797,1797,本已收到，非常好，开机快。 外观材质：材质好。 电脑性能：软件运行流畅。,"[(5, 7, 'O', '整体'), (9, 10, 'A', '硬件&性能'), (11, 11, 'O', '硬件&性能'), (19, 20, 'A', '外观'), (21, 21, 'O', '外观'), (33, 34, 'O', '硬件&性能')]"
1798,1798,运行很流畅,"[(0, 1, 'A', '硬件&性能'), (2, 4, 'O', '硬件&性能')]"
1799,1799,打开网页都会卡的。实况足球8画质调到高会卡。就这样吧，可能我要求过高了。,"[(0, 3, 'A', '使用场景'), (14, 15, 'A', '硬件&性能'), (19, 20, 'O', '硬件&性能')]"
1800,1800,电脑外观大气漂亮，运行速度很快，打游戏一点不卡，显示屏清晰，好评,"[(2, 3, 'A', '外观'), (4, 7, 'O', '外观'), (9, 12, 'A', '硬件&性能'), (13, 14, 'O', '硬件&性能'), (16, 18, 'A', '使用场景'), (19, 22, 'O', '使用场景'), (24, 26, 'A', '硬件&性能'), (27, 28, 'O', '硬件&性能'), (30, 31, 'O', '整体')]"
1801,1801,这款机器键盘面板温度过高,"[(4, 9, 'A', '硬件&性能'), (10, 11, 'O', '硬件&性能')]"
1802,1802,外观材质：舒服，简单 显卡效果：游戏画面好，就是发烫有点明显，建议附带买上散热器。,"[(0, 3, 'A', '外观'), (5, 6, 'O', '外观'), (8, 9, 'O', '外观'), (16, 19, 'A', '硬件&性能'), (20, 20, 'O', '硬件&性能'), (24, 25, 'A', '硬件&性能'), (26, 29, 'O', '硬件&性能')]"
1803,1803,电脑挺好，速度快不卡顿 显卡不错 跟实体店一样的 正品,"[(2, 3, 'O', '整体'), (5, 6, 'A', '硬件&性能'), (7, 7, 'O', '硬件&性能'), (8, 10, 'O', '硬件&性能'), (12, 13, 'A', '硬件&性能'), (14, 15, 'O', '硬件&性能'), (25, 26, 'O', '真伪')]"
1804,1804,本子已收到，这次快递是真快。但本子自身有点问题，摄像头部分黑面明显脱开了，都不是平面。将就用了。,"[(8, 9, 'A', '物流'), (11, 12, 'O', '物流'), (24, 26, 'A', '硬件&性能')]"
1805,1805,你值得拥有！！！宝贝很漂亮！！！,"[(10, 12, 'O', '外观')]"
1806,1806,刚收到货，外观很不错，看电影，听音乐一点也不卡，玩小游戏也很方便，朋友喜欢我会推荐他们来买的，很愉快的一次购物,"[(5, 6, 'A', '外观'), (7, 9, 'O', '外观'), (11, 13, 'A', '使用场景'), (15, 17, 'A', '使用场景'), (18, 22, 'O', '使用场景'), (24, 27, 'A', '使用场景'), (29, 31, 'O', '使用场景'), (35, 36, 'O', '整体')]"
1807,1807,拿回来用了两天了，质量挺好的，特别好用，一点都不卡。,"[(9, 10, 'A', '整体'), (11, 13, 'O', '整体'), (15, 18, 'O', '整体'), (20, 24, 'O', '硬件&性能')]"
1808,1808,质量挺好的啊，平时用用不错，再出租屋看电视剧，放歌。,"[(0, 1, 'A', '整体'), (2, 4, 'O', '整体'), (11, 12, 'O', '整体'), (18, 21, 'A', '使用场景')]"
1809,1809,还没开始使用，不过看起来不错，卖家服务态度很好，期待效果,"[(12, 13, 'O', '整体'), (15, 20, 'A', '服务'), (21, 22, 'O', '服务')]"
